ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
432541,40-64,female,majority,20-29y,high school,upper class,,1,before 2015,1,1,32765,8000,sedan,5,0,2,0
23145,65+,female,majority,10-19y,none,middle class,0.459294707,1,before 2015,1,1,10238,10000,sports car,2,0,3,0
453538,65+,male,majority,20-29y,university,upper class,0.612133222,1,after 2015,0,1,10238,11000,sedan,7,0,4,0
684447,26-39,female,majority,0-9y,none,poverty,0.263921947,0,before 2015,0,0,10238,11000,sedan,0,0,0,1
440312,26-39,female,majority,10-19y,high school,working class,,0,after 2015,0,1,32765,9000,sedan,2,0,0,1
105877,40-64,male,majority,10-19y,university,upper class,0.471307596,0,after 2015,0,1,10238,8000,sedan,1,0,2,0
659705,16-25,female,majority,0-9y,high school,poverty,0.158475283,0,before 2015,0,1,32765,10000,sports car,0,0,0,1
636314,40-64,male,majority,0-9y,university,middle class,,1,before 2015,1,0,32765,14000,sedan,0,0,0,1
239209,65+,male,majority,30y+,high school,upper class,0.674786791,1,before 2015,0,1,10238,12000,sedan,6,0,7,0
768223,16-25,female,majority,0-9y,university,middle class,0.769243035,1,before 2015,0,0,10238,17000,sedan,0,0,0,1
66367,26-39,male,majority,10-19y,high school,poverty,0.156667917,0,before 2015,0,1,10238,13000,sedan,0,0,0,0
729922,40-64,female,majority,10-19y,high school,upper class,0.700167888,1,after 2015,1,1,10238,11000,sedan,2,0,2,0
54590,26-39,female,majority,0-9y,high school,working class,0.329257232,1,before 2015,1,1,10238,11000,sedan,0,0,0,1
187326,16-25,female,majority,0-9y,none,poverty,0.366771086,1,before 2015,0,0,10238,12000,sedan,0,0,0,1
60668,26-39,male,majority,0-9y,university,middle class,0.466122692,0,before 2015,0,0,10238,,sedan,0,0,0,1
141139,40-64,female,majority,20-29y,none,working class,0.436564644,1,before 2015,0,1,32765,9000,sedan,3,0,0,0
716530,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,1,32765,4000,sedan,4,0,3,0
121703,40-64,male,majority,20-29y,university,upper class,0.440671124,0,after 2015,1,0,10238,13000,sedan,4,0,2,0
659077,26-39,male,majority,10-19y,none,upper class,,1,after 2015,1,1,32765,12000,sedan,1,1,1,0
526072,16-25,female,majority,0-9y,university,poverty,0.501785734,0,before 2015,0,0,10238,,sedan,0,0,0,1
289440,26-39,female,majority,10-19y,high school,middle class,0.676902509,1,after 2015,1,1,10238,8000,sedan,0,0,0,0
99240,16-25,male,minority,0-9y,university,middle class,0.514150302,1,before 2015,0,1,10238,,sedan,0,0,0,1
250210,40-64,female,majority,10-19y,university,upper class,,1,before 2015,0,1,10238,11000,sedan,2,2,0,0
542725,40-64,male,majority,20-29y,none,poverty,0.353115202,0,before 2015,0,1,10238,14000,sports car,0,0,4,1
940447,26-39,male,majority,10-19y,none,working class,0.3938995,0,after 2015,0,0,10238,14000,sedan,1,0,1,0
20174,40-64,female,majority,0-9y,university,upper class,0.75734672,1,before 2015,1,1,32765,8000,sedan,0,0,0,0
266301,26-39,male,majority,10-19y,university,working class,,1,before 2015,1,0,10238,10000,sedan,3,0,1,0
981439,26-39,female,majority,10-19y,high school,poverty,0.387830598,0,before 2015,0,1,10238,11000,sedan,1,1,0,1
830012,65+,female,majority,20-29y,university,upper class,0.614814715,1,before 2015,1,1,10238,12000,sedan,0,0,1,0
795789,26-39,male,majority,0-9y,university,upper class,0.638154849,1,after 2015,0,1,10238,11000,sedan,0,0,0,0
634976,26-39,female,majority,10-19y,high school,upper class,0.612923003,1,after 2015,0,1,10238,14000,sedan,0,0,0,0
34607,40-64,female,majority,10-19y,university,upper class,0.557175844,1,before 2015,0,0,10238,14000,sedan,1,0,0,0
936683,65+,male,majority,30y+,university,upper class,0.584894982,1,before 2015,0,1,10238,15000,sedan,3,1,6,1
518678,65+,male,majority,20-29y,university,upper class,0.719412979,0,before 2015,1,1,92101,12000,sedan,1,0,0,0
473370,40-64,male,majority,20-29y,university,poverty,0.271257584,0,before 2015,0,1,32765,14000,sedan,8,1,3,0
338465,40-64,male,majority,20-29y,university,upper class,0.586918209,1,after 2015,1,1,32765,6000,sedan,7,0,3,0
877855,26-39,male,majority,0-9y,none,poverty,0.251177787,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
111291,40-64,male,minority,0-9y,high school,upper class,0.659042883,1,after 2015,1,1,32765,9000,sedan,0,0,0,0
495010,26-39,male,majority,0-9y,university,upper class,0.554273524,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
428670,40-64,female,majority,10-19y,university,middle class,0.519195622,0,before 2015,1,0,32765,13000,sedan,2,0,0,1
449162,16-25,female,majority,0-9y,none,poverty,0.347268454,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
54307,65+,male,majority,30y+,university,upper class,0.58628957,1,before 2015,1,1,10238,8000,sedan,7,0,10,0
536394,26-39,male,majority,10-19y,university,upper class,0.553279469,1,after 2015,1,0,32765,13000,sedan,0,0,0,0
280374,65+,male,majority,0-9y,university,upper class,0.589194393,1,after 2015,1,1,10238,,sedan,0,0,0,0
930761,26-39,female,majority,10-19y,university,upper class,0.669673181,1,before 2015,1,1,32765,4000,sedan,0,2,0,0
140120,26-39,male,majority,10-19y,university,upper class,0.509942499,1,after 2015,0,1,32765,,sedan,4,0,1,0
765540,26-39,male,minority,10-19y,high school,middle class,0.5927252,1,after 2015,0,1,32765,,sedan,2,1,2,0
810490,65+,female,majority,30y+,high school,upper class,0.50566654,1,before 2015,1,1,10238,10000,sedan,1,2,11,0
992218,16-25,female,majority,0-9y,high school,working class,0.287042992,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
832318,40-64,male,minority,20-29y,university,upper class,0.62215021,1,after 2015,1,1,10238,12000,sedan,1,1,4,0
397156,26-39,male,majority,10-19y,none,poverty,0.477395849,1,before 2015,0,1,10238,12000,sedan,1,1,2,0
699844,40-64,male,majority,20-29y,high school,upper class,0.70466444,0,after 2015,1,0,10238,13000,sedan,0,0,4,0
234706,40-64,female,majority,0-9y,none,working class,0.52459849,0,before 2015,0,1,32765,10000,sedan,0,0,0,1
425934,16-25,male,majority,0-9y,none,poverty,0.215538748,1,before 2015,0,1,10238,12000,sedan,0,0,0,1
863406,26-39,male,minority,10-19y,university,working class,0.498084002,0,before 2015,0,1,32765,12000,sedan,4,1,0,1
801171,40-64,male,majority,20-29y,none,poverty,0.297634906,1,before 2015,1,1,10238,12000,sedan,1,0,0,0
423105,40-64,female,majority,0-9y,high school,middle class,0.529290869,1,before 2015,0,1,10238,7000,sedan,0,0,0,1
864979,26-39,male,majority,10-19y,university,middle class,0.60340641,1,before 2015,0,1,32765,11000,sedan,8,0,1,0
311955,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,0,10238,16000,sedan,0,0,0,0
834488,65+,female,majority,30y+,university,upper class,0.741801583,1,before 2015,1,1,10238,10000,sedan,2,0,0,0
360899,65+,male,majority,30y+,high school,upper class,0.689820985,1,before 2015,1,1,10238,12000,sedan,3,1,4,0
9402,65+,male,majority,0-9y,university,upper class,0.668634097,1,after 2015,1,1,10238,8000,sedan,0,0,0,0
959864,65+,female,majority,10-19y,university,upper class,0.55230525,0,after 2015,1,1,92101,11000,sedan,0,0,1,0
891634,16-25,male,majority,0-9y,high school,poverty,0.399509101,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
699979,16-25,male,majority,0-9y,none,poverty,0.385749224,0,before 2015,0,0,10238,,sedan,0,0,0,1
680298,40-64,male,majority,10-19y,university,working class,0.536084231,1,before 2015,0,1,10238,18000,sedan,1,0,2,0
967989,26-39,male,majority,10-19y,university,upper class,0.67427675,1,before 2015,1,1,10238,8000,sedan,2,0,1,0
147912,40-64,female,majority,0-9y,university,upper class,0.691383857,1,after 2015,1,1,10238,13000,sedan,0,0,0,0
218230,16-25,female,majority,0-9y,high school,poverty,0.333116789,0,before 2015,0,0,10238,11000,sedan,0,0,0,1
860910,16-25,female,majority,0-9y,high school,poverty,0.442296476,0,before 2015,0,1,10238,15000,sedan,0,0,0,1
949767,65+,female,minority,20-29y,university,upper class,0.579937974,1,before 2015,0,1,32765,5000,sedan,3,0,0,0
191017,40-64,male,majority,20-29y,high school,upper class,0.700763893,1,before 2015,1,1,10238,9000,sedan,3,0,5,0
483399,65+,male,majority,20-29y,high school,upper class,0.515019059,1,after 2015,1,1,10238,11000,sedan,1,1,5,0
632931,26-39,male,majority,10-19y,university,middle class,0.625855212,1,before 2015,1,1,10238,10000,sedan,1,0,4,0
51074,26-39,male,majority,0-9y,university,upper class,0.506117205,1,after 2015,1,1,32765,9000,sedan,0,0,0,1
246522,26-39,female,majority,10-19y,high school,working class,0.352199324,0,before 2015,1,1,21217,9000,sedan,1,0,2,1
505951,65+,male,majority,30y+,university,upper class,0.552241161,1,before 2015,0,1,10238,,sedan,3,1,6,0
204943,65+,female,majority,30y+,university,upper class,0.528570445,1,after 2015,1,1,92101,13000,sedan,2,2,2,0
199079,65+,female,majority,20-29y,high school,upper class,0.654934808,1,after 2015,0,1,32765,11000,sedan,2,0,0,0
641583,26-39,female,minority,10-19y,none,middle class,0.349277068,1,after 2015,0,1,10238,13000,sedan,2,0,1,0
519092,65+,female,majority,20-29y,high school,upper class,0.672851637,1,after 2015,1,1,92101,13000,sedan,4,0,1,0
275436,40-64,female,majority,10-19y,high school,working class,0.441293439,1,before 2015,1,1,21217,14000,sports car,0,0,0,1
60634,40-64,male,majority,10-19y,high school,upper class,,1,before 2015,1,0,10238,11000,sedan,1,0,1,1
472268,65+,female,majority,20-29y,none,upper class,0.691636123,1,before 2015,0,1,32765,10000,sedan,4,0,0,0
642225,40-64,male,minority,20-29y,university,upper class,0.715951126,1,before 2015,0,0,10238,17000,sedan,1,0,2,0
835128,16-25,female,majority,0-9y,high school,poverty,,1,before 2015,0,0,10238,11000,sedan,0,0,0,0
159799,26-39,female,majority,0-9y,none,poverty,0.20529638,1,before 2015,0,0,32765,12000,sedan,0,0,0,1
175707,65+,male,majority,10-19y,high school,upper class,0.522977046,0,after 2015,1,1,10238,,sedan,0,0,0,0
14004,16-25,male,majority,0-9y,high school,poverty,0.381001336,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
893178,65+,male,minority,10-19y,university,upper class,0.595792743,1,before 2015,1,1,32765,11000,sedan,2,0,0,1
634150,65+,male,majority,0-9y,none,upper class,0.744582571,0,after 2015,1,1,10238,10000,sedan,0,0,0,0
486414,40-64,female,majority,20-29y,high school,middle class,0.59236351,1,before 2015,0,1,32765,11000,sedan,1,0,1,0
299634,65+,female,majority,30y+,none,working class,0.543877485,0,before 2015,0,1,10238,,sedan,2,0,1,0
690265,40-64,female,majority,0-9y,university,upper class,0.638126584,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
829285,65+,female,majority,30y+,none,middle class,0.59577468,1,before 2015,0,1,10238,8000,sedan,3,1,3,0
617147,26-39,male,majority,10-19y,high school,poverty,0.301630608,1,before 2015,0,1,32765,11000,sedan,1,0,0,1
591958,16-25,male,majority,0-9y,high school,working class,0.489449108,0,before 2015,1,0,10238,12000,sedan,0,0,0,1
49051,26-39,male,majority,10-19y,university,middle class,0.532272939,1,before 2015,1,0,10238,9000,sedan,2,0,1,0
50356,65+,male,majority,30y+,university,upper class,0.650428057,1,before 2015,0,1,10238,10000,sedan,4,0,3,0
892945,40-64,male,majority,20-29y,university,upper class,0.413281482,1,after 2015,1,1,10238,13000,sedan,0,0,7,0
43974,16-25,male,majority,0-9y,university,poverty,0.434043019,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
325548,16-25,female,majority,0-9y,none,poverty,0.234564679,0,before 2015,0,1,10238,7000,sedan,0,0,0,1
898906,26-39,female,majority,10-19y,high school,working class,0.496371243,0,after 2015,1,0,10238,12000,sedan,1,0,1,0
490829,26-39,male,majority,10-19y,high school,middle class,0.617688906,1,before 2015,0,0,10238,14000,sedan,0,0,0,0
621852,65+,female,majority,30y+,university,upper class,0.599548104,1,after 2015,1,1,10238,12000,sedan,4,0,1,0
158305,26-39,male,majority,10-19y,none,upper class,,0,after 2015,0,0,32765,11000,sedan,3,0,1,0
216557,40-64,male,majority,20-29y,university,upper class,0.625127765,1,after 2015,1,1,10238,10000,sedan,4,0,1,0
974307,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
191254,16-25,male,majority,0-9y,university,upper class,0.647457995,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
665576,16-25,male,majority,0-9y,university,middle class,0.574842989,1,before 2015,0,0,10238,14000,sedan,0,0,0,0
19748,26-39,female,majority,10-19y,university,middle class,0.674251148,1,after 2015,0,1,32765,10000,sedan,4,0,0,0
284919,40-64,female,majority,20-29y,university,upper class,0.619035891,1,before 2015,0,1,10238,12000,sports car,1,0,1,0
705418,16-25,male,majority,0-9y,none,poverty,0.31745317,0,before 2015,0,0,32765,15000,sedan,0,0,0,1
971209,65+,male,majority,30y+,none,middle class,0.334198439,1,before 2015,0,1,10238,13000,sedan,3,0,7,0
650403,40-64,male,majority,20-29y,none,poverty,0.307386105,1,after 2015,1,1,10238,12000,sedan,2,0,2,0
320725,40-64,female,majority,20-29y,university,upper class,,0,before 2015,1,0,10238,,sedan,1,0,3,0
7296,16-25,female,majority,0-9y,university,working class,0.341020252,0,before 2015,0,1,32765,6000,sedan,0,0,0,0
810917,26-39,male,majority,0-9y,university,middle class,0.432471751,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
673857,16-25,male,majority,0-9y,high school,poverty,0.431561468,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
35525,65+,female,majority,0-9y,university,upper class,0.613068136,1,before 2015,0,1,32765,8000,sedan,0,0,0,1
198079,65+,male,majority,30y+,university,upper class,0.570121,1,before 2015,1,1,32765,5000,sedan,22,0,6,0
731204,16-25,female,majority,0-9y,high school,working class,0.521221563,1,after 2015,0,0,32765,13000,sedan,0,0,0,0
688793,40-64,male,majority,20-29y,university,upper class,0.560688844,1,after 2015,1,1,32765,10000,sedan,4,2,0,0
435242,16-25,female,majority,0-9y,none,poverty,0.441483822,0,before 2015,1,0,10238,,sedan,0,0,0,1
407164,40-64,male,majority,10-19y,high school,middle class,,0,before 2015,1,1,10238,7000,sedan,1,0,3,0
832892,26-39,male,majority,0-9y,high school,middle class,0.581982988,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
402410,65+,male,majority,30y+,university,upper class,0.632557354,1,before 2015,1,1,10238,13000,sedan,5,1,3,0
544213,26-39,male,majority,10-19y,university,middle class,0.514785453,0,before 2015,0,0,32765,18000,sedan,2,0,0,1
54199,40-64,female,majority,0-9y,high school,middle class,0.559733044,1,after 2015,0,0,10238,,sedan,0,0,0,0
249658,26-39,male,majority,10-19y,high school,upper class,0.522170544,1,before 2015,0,1,32765,9000,sedan,6,0,3,0
66415,65+,male,majority,30y+,university,upper class,0.750620642,1,before 2015,1,1,32765,11000,sedan,5,1,1,0
566025,26-39,female,majority,10-19y,university,working class,0.442695818,1,before 2015,0,1,32765,12000,sedan,0,0,0,0
82595,26-39,male,majority,0-9y,university,middle class,0.500681707,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
317358,40-64,female,majority,10-19y,university,upper class,0.537910583,0,before 2015,0,1,10238,12000,sedan,0,0,2,0
237732,26-39,male,majority,10-19y,university,working class,,0,before 2015,0,0,10238,12000,sedan,0,0,0,1
409030,26-39,female,majority,0-9y,university,middle class,,0,after 2015,1,1,10238,9000,sedan,0,0,0,1
918756,65+,male,majority,30y+,university,upper class,0.621813149,1,before 2015,1,0,10238,10000,sedan,1,1,8,0
262469,40-64,female,majority,20-29y,high school,middle class,0.593484835,0,before 2015,0,1,10238,13000,sedan,1,0,2,0
686045,26-39,female,majority,10-19y,none,poverty,,1,before 2015,0,0,32765,10000,sedan,3,0,1,0
768114,26-39,female,majority,10-19y,high school,upper class,0.712662757,1,before 2015,0,0,32765,15000,sedan,0,0,1,0
968277,26-39,female,majority,10-19y,high school,middle class,0.672944417,1,before 2015,1,1,10238,10000,sports car,0,0,1,0
929906,16-25,male,majority,0-9y,high school,working class,0.534844466,1,before 2015,0,1,32765,14000,sedan,0,0,0,1
424768,26-39,male,majority,10-19y,high school,upper class,0.521384839,1,after 2015,1,1,92101,9000,sedan,2,1,0,1
286971,16-25,male,majority,0-9y,none,poverty,0.392993766,0,before 2015,0,1,21217,10000,sedan,0,0,0,1
642926,40-64,male,majority,10-19y,high school,upper class,,0,before 2015,1,1,92101,,sports car,0,0,0,1
47722,26-39,female,majority,0-9y,university,middle class,0.577044326,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
299806,65+,female,majority,20-29y,university,upper class,0.495705974,1,before 2015,0,1,32765,,sedan,4,0,2,0
727166,65+,male,minority,10-19y,high school,upper class,0.58426421,0,before 2015,0,1,10238,14000,sedan,2,0,1,1
493125,16-25,male,majority,0-9y,university,middle class,0.669097413,1,before 2015,1,1,10238,10000,sedan,0,0,0,1
325043,26-39,male,minority,0-9y,high school,working class,0.171778011,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
963083,26-39,male,majority,0-9y,high school,working class,,1,before 2015,1,1,10238,11000,sedan,0,0,0,1
542539,65+,female,majority,30y+,high school,upper class,,1,after 2015,1,1,10238,,sedan,1,2,1,0
236139,16-25,male,majority,0-9y,university,poverty,0.24648039,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
839451,26-39,female,majority,10-19y,university,middle class,0.499989904,1,before 2015,1,1,10238,16000,sedan,0,0,1,0
215166,16-25,female,majority,0-9y,university,upper class,0.633635977,1,after 2015,0,0,10238,12000,sedan,0,0,0,0
648942,40-64,male,majority,10-19y,university,upper class,0.694698694,1,after 2015,1,1,32765,7000,sedan,4,0,1,0
384432,26-39,male,majority,10-19y,high school,poverty,0.317653291,1,before 2015,1,1,10238,9000,sedan,0,0,4,0
318799,40-64,male,majority,0-9y,high school,upper class,0.570880067,0,after 2015,1,1,10238,14000,sedan,0,0,0,1
767246,26-39,female,majority,0-9y,university,upper class,0.524147682,1,before 2015,1,1,92101,9000,sedan,0,0,0,1
886261,26-39,male,majority,10-19y,high school,middle class,0.608537814,1,before 2015,1,1,10238,13000,sedan,2,0,5,0
798010,26-39,male,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,11000,sedan,2,0,1,0
442423,16-25,male,majority,0-9y,high school,middle class,0.541382831,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
926129,26-39,female,majority,10-19y,none,poverty,0.207337429,1,before 2015,1,1,92101,11000,sports car,2,0,0,1
479398,26-39,male,majority,0-9y,university,upper class,0.530523292,1,after 2015,1,0,10238,,sedan,0,0,0,0
770617,65+,male,majority,30y+,high school,upper class,0.679940429,1,before 2015,1,1,10238,11000,sedan,6,2,4,0
11693,16-25,male,majority,0-9y,none,poverty,0.374176528,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
360818,65+,female,majority,30y+,university,upper class,,0,after 2015,1,1,10238,11000,sports car,2,1,0,0
